occupation_id,title,slug,nco_code,category,jobs,employment_share,employment_share_group,employment_group_code,pay_monthly,pay_annual,pay_division_code,education,education_bucket,education_source_url,education_source_type,url
35211600,"Control Tower Operator,",control-tower-operator,35211600,Technicians,,0.0019230769230769232,0.05,352,24199,290388,3,,,,,
31350600,Convertor Blower/Convertor,convertor-blower-convertor,31350600,Technicians,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,
31350700,Convertor Man/Convertor Blower,convertor-man-convertor-blower,31350700,Technicians,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,
31160400,"Core Analyst, Petrol and Natural",core-analyst-petrol-and-natural,31160400,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
33129900,"Credit and Loan Officers, Other",credit-and-loan-officers-other,33129900,Technicians,,0.005625,0.09,331,24199,290388,3,,,,,
33221101,Customer Relationship Manager,customer-relationship-manager,33221101,Technicians,,0.005084745762711864,0.3,332,24199,290388,3,,,,,
33519900,"Customs and Border Inspectors,",customs-and-border-inspectors,33519900,Technicians,,0.007692307692307693,0.1,335,24199,290388,3,,,,,
35120100,Data Recovery Planner/System,data-recovery-planner-system,35120100,Technicians,,0.003529411764705882,0.06,351,24199,290388,3,,,,,
34320200,Decorator,decorator,34320200,Technicians,,0.0075,0.12,343,24199,290388,3,,,,,
34329900,Decorators and Commercial,decorators-and-commercial,34329900,Technicians,,0.0075,0.12,343,24199,290388,3,,,,,
33390601,Delivery Management Cell Agent,delivery-management-cell-agent,33390601,Technicians,,0.0175,0.14,333,24199,290388,3,,,,,
32519900,"Dental Assistants and Therapists,",dental-assistants-and-therapists,32519900,Technicians,,0.0022222222222222222,0.04,325,24199,290388,3,,,,,
35120200,Desk Top Publishing Operator,desk-top-publishing-operator,35120200,Technicians,,0.003529411764705882,0.06,351,24199,290388,3,,,,,
33550300,Detective,detective,33550300,Technicians,,0.007692307692307693,0.1,335,24199,290388,3,,,,,
32129900,Dialysis Technician Life Science,dialysis-technician-life-science,32129900,Technicians,,0.006,0.12,321,24199,290388,3,,,,,
31151200,Die Designer,die-designer,31151200,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31390100,"Digester Operator, Paper Pulp",digester-operator-paper-pulp,31390100,Technicians,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,
32549900,"Dispensing Opticians, Other",dispensing-opticians-other,32549900,Technicians,,0.0022222222222222222,0.04,325,24199,290388,3,,,,,
35110101,Domestic Biometric Data Operator,domestic-biometric-data-operator,35110101,Technicians,,0.003529411764705882,0.06,351,24199,290388,3,,,,,
35120101,Domestic IT Helpdesk Attendant,domestic-it-helpdesk-attendant,35120101,Technicians,,0.003529411764705882,0.06,351,24199,290388,3,,,,,
31180500,"Draught person, Structural",draught-person-structural,31180500,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31180402,Draughtsman-Mechanical,draughtsman-mechanical,31180402,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31180100,"Draughtsperson, Architectural",draughtsperson-architectural,31180100,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31180200,"Draughtsperson, Civil",draughtsperson-civil,31180200,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31180300,"Draughtsperson, Electrical",draughtsperson-electrical,31180300,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31180401,"Draughtsperson, Mechanical",draughtsperson-mechanical,31180401,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31180600,"Draughtsperson, Topographical",draughtsperson-topographical,31180600,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31189900,"Draughtspersons, Other",draughtspersons-other,31189900,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
33140100,Economic Investigator,economic-investigator,33140100,Technicians,,0.005625,0.09,331,24199,290388,3,,,,,
31130101,"Electrical Engineering,",electrical-engineering,31130101,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31310600,Electrical Switch Board Operator,electrical-switch-board-operator,31310600,Technicians,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,
31140100,Electronics Technician,electronics-technician,31140100,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31149900,Electronics and,electronics-and,31149900,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
35120801,Engineer-Technical Support,engineer-technical-support,35120801,Technicians,,0.003529411764705882,0.06,351,24199,290388,3,,,,,
31225700,"Engineering Supervisor, Telephone",engineering-supervisor-telephone,31225700,Technicians,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,
32570300,Environment Science and,environment-science-and,32570300,Technicians,,0.0022222222222222222,0.04,325,24199,290388,3,,,,,
32570400,Environmental Compliance,environmental-compliance,32570400,Technicians,,0.0022222222222222222,0.04,325,24199,290388,3,,,,,
32570500,Environmental Engineering,environmental-engineering,32570500,Technicians,,0.0022222222222222222,0.04,325,24199,290388,3,,,,,
33349900,"Estate Agents, Other",estate-agents-other,33349900,Technicians,,0.0175,0.14,333,24199,290388,3,,,,,
31150301,"Executive, Proto Manufacturing",executive-proto-manufacturing,31150301,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31321100,Exhaust Fan Operator,exhaust-fan-operator,31321100,Technicians,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,
31520900,Ferry Officer,ferry-officer,31520900,Technicians,,0.0003448275862068966,0.01,315,24199,290388,3,,,,,
31140701,Field Maintenance Engineer,field-maintenance-engineer,31140701,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31510500,"Fifth Engineer, Ship/Junior",fifth-engineer-ship-junior,31510500,Technicians,,0.0003448275862068966,0.01,315,24199,290388,3,,,,,
35210501,Film Editor/Editor,film-editor-editor,35210501,Technicians,,0.0019230769230769232,0.05,352,24199,290388,3,,,,,
31226509,Final Assortment Supervisor,final-assortment-supervisor,31226509,Technicians,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,
31130802,Final Testing Technician,final-testing-technician,31130802,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
33210201,"Finance, Insurance and Registration",finance-insurance-and-registration,33210201,Technicians,,0.005084745762711864,0.3,332,24199,290388,3,,,,,
31190300,Fingerprint Expert,fingerprint-expert,31190300,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31191000,"Fire Inspectors, Other",fire-inspectors-other,31191000,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31190900,Fire Officer,fire-officer,31190900,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31190800,Fire Prevention Officer,fire-prevention-officer,31190800,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
34239900,Fitness and Recreation Instructors,fitness-and-recreation-instructors,34239900,Technicians,,0.0033333333333333335,0.04,342,24199,290388,3,,,,,
31531100,Flight Engineer,flight-engineer,31531100,Technicians,,0.0003448275862068966,0.01,315,24199,290388,3,,,,,
33221305,Floor Manager,floor-manager,33221305,Technicians,,0.005084745762711864,0.3,332,24199,290388,3,,,,,
34350500,Floral Designer,floral-designer,34350500,Technicians,,0.0075,0.12,343,24199,290388,3,,,,,
31352001,Fluid Management Operator,fluid-management-operator,31352001,Technicians,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,
31220200,"Foreman, Blast Furnace",foreman-blast-furnace,31220200,Technicians,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,
31190200,Forensic Science Technician,forensic-science-technician,31190200,Technicians,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,
31224501,Forging Shop Shift In charge,forging-shop-shift-in-charge,31224501,Technicians,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,
31224502,Forging Shop Supervisor,forging-shop-supervisor,31224502,Technicians,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,
31510400,"Fourth Engineer, Ship",fourth-engineer-ship,31510400,Technicians,,0.0003448275862068966,0.01,315,24199,290388,3,,,,,
31352600,"Furnace Man, Reverberatory,",furnace-man-reverberatory,31352600,Technicians,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,
31330200,Furnace Operator (Chemical),furnace-operator-chemical,31330200,Technicians,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,
31350900,Furnace Operator (Nonferrous,furnace-operator-nonferrous,31350900,Technicians,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,
31351300,Furnace Operator (Smelting and,furnace-operator-smelting-and,31351300,Technicians,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,
